word_diversity,soundex_diversity,punctuation_ratio,exclamation_freq,comma_freq,word_length_mean,apostrophe_freq,soundex_homogeneity,fft_bin_2,sentence_length_mean,topic_concentration,dominant_topic_id,topic_entropy,artist_tier,song_id,PlayCount,is_popular,cluster
0.3642918902049774,0.2811106382545224,0.23679724264719773,0.000779278,0.082942559,3.3476863719912107,0.080650604,0.5685800694681538,0.002799497,7.165127929260567,0.8284858845986153,2,1.0726479814832277,Top,10,479959971,1,2
0.3846456508565085,0.32037713596789086,0.2249738999905175,0.000817355,0.092509329,3.6849492975892315,0.078219176,0.5008857460960505,0.002805315,8.445333869457759,0.6977876715605654,3,1.004976348678357,Top,11,151030240,1,0
0.3295241261884208,0.2829266195920494,0.20199193606979005,0.000837887,0.079909067,4.036702075,0.071890624,0.5506746997278971,0.002811514,7.099492249,0.8451666600603648,0,1.1549907673813042,Top,12,234505,0,0
0.39245015938959416,0.29509485786622747,0.2226790341199996,0.00081445,0.096490333,3.1228415120743795,0.078847952,0.5750179515158795,0.002839373,7.9124454999872365,0.8552785346302538,0,1.0484886142283842,Top,13,449611365,1,2
0.39882524251045615,0.30481198025540357,0.22995122607100726,0.000702652,0.097234257,3.958124428699213,0.083729108,0.5146891057943951,0.002404693,7.1808054481936185,0.8239474215354072,3,1.2232511569169686,Top,14,2828724570,1,0
0.35256410934755766,0.3120484829384492,0.24033383069557296,0.001044888,0.076396583,3.746775341,0.080463949,0.5723731050626268,0.002836733,8.071934350416289,0.7303183096531286,0,1.1507911279315577,Top,15,1260552928,1,0
0.37967838350371974,0.35743675358116833,0.24014008205948914,0.000731427,0.078576146,3.6636241091274933,0.07625699,0.6096266281138399,0.002723042,8.037037712312996,0.8890859931267758,0,1.0226038768018384,Top,16,1716151639,1,0
0.3529687572380245,0.26422718498308667,0.22348678960428792,0.000660074,0.076195649,2.9282177299802528,0.069047784,0.6480684009215409,0.002377637,7.2644908,0.6967652292715801,3,1.2091047222985805,Top,17,899314618,1,2
0.35259868423935564,0.31983432937723166,0.24645575629501826,0.000751688,0.090679152,3.5848940180975473,0.078186668,0.6186119059634251,0.002973713,8.101915239370816,0.7949891792333296,3,1.1190351481641665,Top,18,1128220949,1,0
0.39266569879304936,0.26949561186093923,0.26870377702846077,0.000745936,0.07996197,3.3359659056913458,0.074780459,0.6028921237876659,0.0020822,8.440910541788808,0.8483607011362766,3,1.064746308249053,Top,19,342720943,1,2
0.3615157013630317,0.28708248636725353,0.2270299235818262,0.000747872,0.10686670798606286,3.716554698300145,0.062203888,0.5796092505103804,0.002427936,8.786130027851023,0.7316914262116908,2,1.0752581582039984,Top,20,679976631,1,0
0.4594703520040283,0.26196461973721535,0.1909964718359755,0.00077255,0.089617929,3.696975048717043,0.094650202,0.5819076979707067,0.00303042,7.7212155782972705,0.6143148383074947,1,1.1067918035953785,Top,21,416708205,1,0
0.3807417135129399,0.3336033596212718,0.2255606076156702,0.000725393,0.076604506,3.4582610825911284,0.062439299741850335,0.49501902731333325,0.003001198,9.167314378,0.6135912029316133,2,1.0045913620871154,Top,22,566465948,1,0
0.3900707308365924,0.30224178141834546,0.2696980634251178,0.00083311,0.092996362,3.5467895151170126,0.087144999,0.5992366606236427,0.002794767,9.560531448774723,0.638550106,0,1.1636850367947804,Top,23,384964078,1,0
0.38408038129361227,0.29753171350221663,0.23235041621081173,0.000750184,0.086168524,3.322696173336738,0.073402955,0.6173423593204963,0.002692824,7.535020391676975,0.7886828540339652,0,1.011755898002694,Top,24,1029598067,1,2
0.4074972982880282,0.27878763968893466,0.17590120016868627,0.000911165,0.10445973030077654,4.084961952812936,0.073201087,0.5907812896808797,0.002727957,6.859374354,0.8601349821629166,3,1.2575238255529035,Top,25,302956862,1,0
0.45056153125773374,0.2686495476991728,0.21678111302736872,0.00082093,0.088106889,3.8203614623489406,0.073919133,0.6230062360047388,0.002537802,8.787377926080536,0.6032512954440895,0,1.254142943228677,Top,26,289293569,1,0
0.4052896336995713,0.2775008405426175,0.22147536935647782,0.000961978,0.080491313,3.4900089485770693,0.079574878,0.5232104826192042,0.00222543,8.314039572882855,0.8838583628645071,3,1.2368854428383662,Top,27,2351860742,1,0
0.3895223758589703,0.25578715216124814,0.22771318301517823,0.000745827,0.096581054,3.4436034451650026,0.071561122,0.5507131456099447,0.002707362,7.639608602049902,0.7854654189948783,0,1.2515442291291956,Top,28,137968997,1,2
0.3338609977312845,0.2702240005139272,0.2460281644345239,0.000781304,0.088390285,3.0839434464428197,0.081474954,0.48582604627156734,0.00267537,7.944422675,0.7775666216463853,3,1.1128778756592748,Top,29,957341999,1,2
0.3105540385360866,0.3251179070832491,0.21916747212907545,0.000799635,0.081995385,3.4781556778052334,0.087914878,0.6128621104733039,0.002728098,8.167951585764259,0.7124611738571112,0,1.0248673965080062,Top,30,251498360,1,0
0.2899906627230329,0.31311059732055674,0.18313351282386597,0.000847927,0.086520977,3.594668775965054,0.074319026,0.5813590485921153,0.002477312,7.645715744,0.688348184,0,1.1882674240252191,Top,31,153166457,1,0
0.42402050483210646,0.2861519103612477,0.2754895462907194,0.000735336,0.080610448,3.2855122704173145,0.061433613350383505,0.5390845392663647,0.002402626,8.217758809531137,0.892318442,3,1.1359722540486494,Top,32,273491997,1,2
0.45738215746993616,0.23905790165991905,0.21139363131580308,0.000767716,0.10282522768852946,2.8902547990067498,0.079107991,0.6280143166553491,0.002519467,7.148916130754351,0.8332806851205676,1,1.2961828387944834,Top,33,521728161,1,2
0.40152362345250414,0.25016458109327694,0.23370484168743236,0.000793087,0.090425589,3.592413700722246,0.058872336,0.5177163817179804,0.002571757,8.051079377762203,0.859416713,0,1.160303882508839,Top,34,474395785,1,0
0.4024619655758799,0.2864311135379678,0.26207283053217695,0.000848084,0.082330378,3.968911649665213,0.072230974,0.5320578298628119,0.002379385,7.338016025106167,0.6621682947024169,0,1.201510205321757,Top,35,619475758,1,0
0.3301695473413107,0.31690271869534814,0.23351029667073878,0.000740121,0.1016501373845982,3.5354282846853544,0.087198518,0.5728418015922352,0.003135794,9.517123946042018,0.8629960807975035,0,1.176986769141291,Top,36,889084762,1,0
0.28825726762230935,0.26259210352454343,0.23941857317401138,0.000897025,0.089787399,3.512325668890142,0.090562512,0.6414902239245037,0.002374169,8.190246329505765,0.8179191097950684,0,1.1541968467479433,Top,37,533315699,1,0
0.37101813465433275,0.31849792250828224,0.24818297071409984,0.000826456,0.087870479,3.7733436976788663,0.075805196,0.47427895713650403,0.002598388,8.422365407208483,0.6986254830862525,2,1.1738949803415215,Top,38,1665887760,1,0
0.40891867035291773,0.22304302856307986,0.2789286395767937,0.000711852,0.10218377633832224,3.210872035932531,0.082369761,0.5170999021989194,0.00285925,7.905485946551889,0.7545708164592633,3,1.051695961360489,Top,39,277975749,1,2
0.3693199528834748,0.2587202734134282,0.223581114,0.000717181,0.083127886,3.0763416765401974,0.093324856,0.5710064961071913,0.002418071,8.269238135730426,0.8620735872320332,2,1.1131857895726218,Top,40,223138899,1,2
0.3970787721274651,0.259215987,0.2265367834931491,0.000825251,0.087690267,3.5147673528814143,0.079498305,0.6598757139114341,0.002534241,8.199170895638487,0.644321728,2,1.2140048757653656,Top,41,104090799,1,0
0.3911162018231452,0.3082183106921543,0.204026731,0.000806359,0.10140932920970551,2.636366903626214,0.071678054,0.5175315668125156,0.002551405,8.057308505678384,0.6966237496749534,2,1.0267612986136168,Top,42,229672849,1,2
0.32914026933907586,0.2868079739103303,0.21809488700237514,0.000631144,0.09981927,3.0379738546697768,0.098071935,0.5334934481262399,0.002704406,9.429369918809465,0.7759606303982277,3,1.0382740908386692,Top,43,144567432,1,2
0.3558508881179945,0.24214332755990217,0.24693161257421511,0.000952753,0.075692605,3.691757748223355,0.072924988,0.5412825656637887,0.002445978,7.396513072867221,0.6520120785884265,2,1.2526942105894545,Top,44,123487141,1,0
0.39678468683761325,0.3065112017175122,0.22580133342754416,0.000836113,0.095179494,3.693081196,0.080230645,0.6704591203328407,0.002922912,8.026566138189098,0.6615232680448377,1,1.0971037709212732,Top,45,266941135,1,0
0.4009105366416817,0.2039791688706824,0.21563520434108824,0.000775463,0.074586243,3.773808841945233,0.069114695,0.5842345576785155,0.003323782,6.791729858180252,0.6155470610467281,1,1.1362803916657298,Top,46,335072559,1,0
0.4678833181168749,0.33675017878794666,0.24016152312624545,0.000718991,0.10903092879552125,3.2837571398929666,0.076336984,0.5780774507860781,0.002717394,8.617222586339816,0.7225554878807751,0,1.2192602425610932,Top,47,1039958245,1,2
0.39337700171144313,0.2766254696854826,0.25239187459351164,0.000820354,0.090970903,3.351049000340198,0.074196671,0.5443874391130635,0.002702558,7.755170964327915,0.799559166,1,1.2723598391387547,Top,48,151512683,1,2
0.421989584,0.2330255119268645,0.2146822277573624,0.000952562,0.092862292,3.598294882617214,0.08352181,0.6946608349217857,0.003119493,6.817219994879724,0.7066087355455187,2,1.1151673664119635,Top,49,199957964,1,0
0.42480402197279327,0.28368693452949195,0.20600315971265354,0.000822955,0.089453711,3.693843368,0.071176508,0.5462187835167662,0.002732438,9.105835983915604,0.7600383275928965,2,1.1719452547772167,Top,50,3878925749,1,0
0.42783303333863537,0.30125372268085027,0.21804198132113697,0.000765974,0.087544521,4.138409602943055,0.074831057,0.5838240993645114,0.002016351,8.643134747843687,0.7371000657845035,3,1.1191861871681101,Top,51,200833755,1,0
0.37267256285703165,0.2916021438545604,0.24310794273618497,0.000726227,0.095652532,3.9687954316523304,0.081224792,0.6757896817345539,0.002398815,7.088327552199077,0.6544793150404277,1,1.102757277153563,Top,52,332338979,1,0
0.37412917487898883,0.2401930663784678,0.24438936181662033,0.000679907,0.085634259,3.3412674314784114,0.083018161,0.6580316908827177,0.002913292,8.640395295297468,0.7123306109161266,0,1.1272392013907158,Top,53,166558061,1,2
0.39717145072430116,0.28381268193648956,0.22396085479232966,0.000862486,0.11034048169528987,3.678121457154174,0.073412923,0.561409491,0.002878459,7.624164633096037,0.6013896069013809,0,1.0342801900167062,Top,54,162454942,1,0
0.4310195552136201,0.2740489662008311,0.22452021180508142,0.000864593,0.09539664,3.4815471438531005,0.074540857,0.5737031240924223,0.002550363,8.349383873310924,0.7732895862274641,3,1.1256776348513644,Top,55,161722830,1,0
0.3809935533218616,0.3005633988512571,0.2677864077457648,0.000890125,0.08563378,3.1082691948947865,0.098072206,0.5723695288954244,0.002603622,8.076468329475741,0.6629716779286757,2,1.1048161,Top,56,483295335,1,2
0.4780028766016742,0.2648822570506434,0.25054598490499425,0.000768433,0.073473526,3.739979320375404,0.07983155,0.6724453156929874,0.002200984,10.359668080668241,0.7491035846463747,2,1.0465720737792137,Top,57,101806133,1,0
0.40130384830257027,0.2738395223587366,0.22261275795116836,0.000842221,0.09533237,3.031374613869639,0.07517725,0.5650403390762496,0.002726182,7.470448681615398,0.7976771825730454,0,1.165516778577802,Top,58,138170929,1,2
0.35994963377746997,0.26346477684870073,0.2841130153289665,0.00081192,0.095150533,2.837698226638558,0.079117081,0.624664871,0.002824111,8.600704185746679,0.8966186345866329,3,1.2567089404318859,Top,59,873200114,1,2
0.3759223195330559,0.3135771674745354,0.20156796879624234,0.000849275,0.093219291,3.3868135194597606,0.080543838,0.4978116375036762,0.002840247,7.946303230335756,0.8452330685215323,3,1.1007597571449506,Top,60,225424492,1,2
0.3721180379464675,0.3115879818011935,0.2527857525881461,0.000746397,0.096357502,3.3688348760000637,0.075230748,0.5836502270477532,0.002673963,8.127211306828082,0.7413196358081443,3,1.127564051,Top,61,280055897,1,2
0.47405434199888985,0.29989043,0.211923488,0.000766549,0.076661663,3.5302356890777915,0.065289175,0.6004010419871105,0.003121449,8.676962143000454,0.8489225411121605,2,1.0319736190386024,Top,62,1548609493,1,0
0.37345559295674036,0.26284151693277374,0.24659710202518315,0.000726676,0.094262279,3.0292058074594945,0.099533943,0.5567274935193184,0.002515951,9.021426154979679,0.8312734131192812,1,1.0140897900325165,Top,63,179325537,1,2
0.4101887017982958,0.2606065988503876,0.23022092887718199,0.000739569,0.082618643,3.0033719466515465,0.070798781,0.4920891459404306,0.002346273,8.949028398533708,0.7699213920890692,1,1.1189948119156163,Top,64,155452252,1,2
0.32156331321756587,0.2775185791973903,0.19815774635813993,0.000811618,0.090076798,3.5763203870908713,0.074255044,0.699782878,0.002270314,7.019923538330037,0.7238380651820256,0,1.206520718928321,Top,65,323197666,1,0
0.32923986,0.26974928377884877,0.2372940702145337,0.000842608,0.078427528,3.819854136316997,0.064249638,0.6341012930288742,0.00225697,7.912831870690576,0.7625702842135075,3,1.2275177241837045,Top,66,1247915732,1,0
0.4400967883234219,0.30036191731034073,0.24493196210785104,0.000909439,0.099922638,3.8545105992909217,0.079130512,0.5472367163066345,0.002626904,7.663344346995481,0.8998060498697504,1,1.170383569165789,Top,67,254017961,1,0
0.34783879492407777,0.3105935951786546,0.2251060535228396,0.00085452,0.088249202,3.505399770753763,0.085318614,0.5396370549644314,0.002624991,7.721741926264397,0.6690026511863109,3,1.144318565153226,Top,68,580863299,1,0
0.3931066564435759,0.30947418061315546,0.17899160312486004,0.000697269,0.099737965,3.6060763654373833,0.093930692,0.5966064634875635,0.002637777,9.483309502969657,0.7280451169964592,3,1.0698878424260903,Top,69,215801142,1,0
0.4178225840180124,0.2823211836887773,0.2536436634833669,0.000745325,0.083513253,2.6266282531095078,0.085174655,0.5868587457214506,0.002162727,6.672238249604738,0.8212746904766675,1,1.0010039086128937,Top,70,139024925,1,2
0.3174073927566039,0.27257734599728145,0.23627313469997221,0.000859523,0.073996432,3.717502703802279,0.076088457,0.5187483527540104,0.002431377,8.745183696,0.7765662686919736,2,1.2637354922686495,Top,71,75328519,1,0
0.38807091532355514,0.2999624277298816,0.20062648231269206,0.000830593,0.089464779,3.6671117167708482,0.080255515,0.7087065779609298,0.002434188,7.666104865230529,0.6661458627210526,0,1.2871810788949978,Top,72,195998721,1,0
0.4082739762414894,0.2952801327475289,0.19776864361407653,0.000845718,0.11001494427317189,3.659132465886739,0.064747744,0.5790926597956702,0.002123988,10.660304105703144,0.8989007327420173,2,1.2447499374971853,Top,73,123697717,1,0
0.36249678128313856,0.26122827623176686,0.27927670584973924,0.000875027,0.080607031,3.552561890689281,0.075172227,0.6022182414032928,0.00274131,8.973290376,0.7652572111827418,2,1.084417288173258,Top,74,161997082,1,0
0.38081718783401697,0.2838698226764761,0.23845413104775554,0.00080311,0.088380791,3.8551504604423226,0.079180682,0.6180931484914788,0.002741614,9.728872155773727,0.8593478640922045,0,1.2635889959065474,Top,75,439262645,1,0
0.4130355383970001,0.31215457061437973,0.24454289729506043,0.000840582,0.097386737,3.903668808860763,0.08878084,0.6059115926038506,0.002556549,8.214779400536418,0.7005356562777425,1,1.2726103927808103,Top,76,899142920,1,0
0.3583797391241736,0.3052295909967923,0.24074728407896423,0.000648596,0.085508641,3.1867314442480037,0.074950679,0.5308524438350678,0.002587931,7.828901030435939,0.8520364508223657,3,1.1897865679401844,Top,77,102481797,1,2
0.3968462873657298,0.2924791969894057,0.22178798388739412,0.000767627,0.084805976,3.556036424644056,0.063882321,0.6239093512844978,0.002475166,8.199469063788147,0.8614610418457129,3,1.2028156771560263,Top,78,314496546,1,0
0.4687956765836024,0.2602095328313788,0.18746504127509184,0.000910632,0.098002122,3.33528992,0.077118664,0.4993011956442486,0.002623128,9.039923743964685,0.84777623,2,1.0662308838366281,Top,79,523821352,1,2
0.3995082278370768,0.26514939047629793,0.19706512059003778,0.000869797,0.09372177,3.4603380356091056,0.092403769,0.5081121767960419,0.002203363,7.535831226624144,0.8951932943879485,0,1.0962228221314383,Top,80,314305820,1,0
0.42674449370138934,0.3051687083944203,0.23399503880521622,0.000776964,0.092421315,4.096430188843277,0.09762126,0.47475006015846355,0.002491081,7.705956366287474,0.6273493471218575,3,1.2312765533932155,Top,81,120345667,1,0
0.40793723200706367,0.2980711525929011,0.204657266,0.00082586,0.098992976,3.6667458961733144,0.069960403,0.566168286,0.002697494,7.482809351119129,0.7290917684698388,1,1.0676620427331207,Top,82,293467593,1,0
0.40734155224101143,0.25303051427373513,0.24613068069331254,0.000662577,0.090608839,3.480720152208195,0.077071816,0.5019776810144054,0.002356374,9.406582119456676,0.8924099555612071,1,1.087498773612791,Top,83,1217233951,1,0
0.42064620618738247,0.29295535748615753,0.2041463391652798,0.000796183,0.087968298,3.0901515411272062,0.089726507,0.6189219143337557,0.002542549,8.117766775249972,0.6979383924731976,1,1.1602726617929335,Top,84,82411172,1,2
0.3716267812801947,0.31121099213360587,0.24028582388866535,0.000721699,0.091096641,3.5414068540433226,0.09127323,0.6477009505496324,0.002201225,8.793168960788883,0.8805605445898379,3,1.2142260796397284,Top,85,97239025,1,0
0.36740093231126725,0.31160118048815216,0.2285884540764695,0.000876012,0.086258012,3.9553887402425496,0.08113048,0.6931846496756762,0.002503924,8.261603191075068,0.6181056251971692,2,1.1950882557620361,Top,86,250745040,1,0
0.4823738059911885,0.2690845158458141,0.2180125555915665,0.000637867,0.093026507,3.626150313838742,0.073608649,0.5643426933783294,0.002259083,9.066261033812534,0.7627435907158102,2,1.195097705904081,Top,87,337527749,1,0
0.4139272009364863,0.2522595289179248,0.22018329025423242,0.000666513,0.091513163,3.721194980926108,0.074231146,0.6585598468312028,0.002281301,6.910442097,0.8962948691208174,3,1.1629901570089864,Top,88,192643362,1,0
0.4911492886504956,0.29258333710305456,0.22412756932538686,0.000770147,0.10128558702634617,4.068355935814335,0.082678314,0.633498811,0.002267923,6.842107855694113,0.7397438421060746,0,1.2199339067245842,Top,89,240724296,1,0
0.40566339471416746,0.2617343511016012,0.23331788288389438,0.000776681,0.073475677,3.477377213,0.076777503,0.6294506459118943,0.002019049,8.286417781440766,0.7778852554304783,1,1.1956369736591315,Top,90,100128003,1,0
0.3559159365258344,0.23530328222005642,0.26479889985510513,0.000923009,0.075624695,3.301856515780283,0.081378529,0.5519579300380013,0.002101145,7.563467173054115,0.7346332721494209,3,1.248665009764783,Top,91,57770828,1,2
0.3292933059522697,0.2689699639768579,0.2599171712683354,0.000868018,0.084931861,3.3729344323407093,0.075491247,0.6871669602646118,0.002699303,8.444161718,0.7756063093190256,2,1.1674420748781589,Top,92,546910421,1,2
0.3698584912728492,0.2822432523036881,0.19803607881289675,0.00085034,0.089680252,3.1823501502713825,0.071127364,0.6609480388399744,0.003112634,7.923445631434137,0.6052139370556439,0,1.1917359813446502,Top,93,216934543,1,2
0.3847903861890966,0.3115128442064854,0.17851923373118667,0.00103502,0.080334023,3.635984813,0.07067995,0.6056588582760792,0.002671908,7.569182320165416,0.7331250657913714,0,1.2890040498461197,Top,94,175325925,1,0
0.421402514,0.24674687211673488,0.2248331965261947,0.000815727,0.089617186,3.5532859820489833,0.074864128,0.5848768312088184,0.002760687,8.210183276553948,0.8480516651135632,3,1.1953698931124477,Top,95,97525033,1,0
0.40180278314432233,0.2598048486144561,0.22455047336699838,0.000826301,0.090827943,3.642461303605232,0.090586948,0.5948061017561455,0.002536519,8.876524971446255,0.6981099484689716,1,1.1314517039235963,Top,96,379637822,1,0
0.4208061031214771,0.2700009429811028,0.19279880192962168,0.000728067,0.076203348,3.901969908774521,0.088437299,0.659264674,0.002074916,8.963406177038564,0.764549916,0,1.0712632392622983,Top,97,858779979,1,0
0.33956733237779985,0.2641126316396056,0.22983507970715564,0.000743991,0.097589051,4.031125353236924,0.060457053321163676,0.5301377364030211,0.002615377,9.007704344262052,0.7437545632889193,0,1.2441298864958759,Top,98,77988365,1,0
0.3264037386708047,0.28580428430106697,0.17138819010619774,0.000757352,0.10229456211568186,3.6086342101968043,0.079399451,0.6726024034351037,0.002529644,9.117569806311455,0.8690142869520368,0,1.269409164684996,Top,99,149471996,1,0
0.3940638430541232,0.27924113310602344,0.2089604002916131,0.000777546,0.07310198,3.460630300435235,0.070288989,0.5062057678504226,0.002646772,9.222965051024588,0.6933923097468011,3,1.2152907357725888,Top,100,385835304,1,0
0.4023318029719779,0.2791344296449829,0.22806641128283334,0.000905152,0.083245165,3.6744824775031484,0.085401732,0.5313257977926911,0.002386118,7.974283179,0.8447245930512843,3,1.0130237598564458,Top,101,55147729,1,0
0.40840649199661777,0.2849119529829218,0.25325906674215537,0.000830718,0.085501312,3.6352166796062484,0.081897169,0.49523621019388736,0.002898849,7.852388105925043,0.8700069370194033,3,1.1669911173810152,Top,102,98294043,1,0
0.3565662976300727,0.25126178110064856,0.2416550047674692,0.000836603,0.097053777,3.694142937260368,0.073571511,0.5935917618683815,0.002303047,7.893341970980968,0.6705706754405955,3,1.2588391232629685,Top,103,401601966,1,0
0.3827737813037694,0.2773520383374907,0.2269901392667279,0.00078824,0.096482136,4.267577789056178,0.073651564,0.4910582104619504,0.002577047,10.184532679764937,0.8963356560644662,2,1.1791140750687075,Top,104,138686176,1,0
0.36590530550899203,0.33429149216594073,0.26461314795673163,0.000766998,0.091431653,3.915821772600267,0.08331411,0.5534398843767204,0.002405355,8.798816305,0.7935869512577151,3,1.0575601974156228,Top,105,951665563,1,0
0.3470696079693693,0.2610125086442289,0.21274365180188257,0.000784197,0.081320444,3.5066938404618098,0.073149817,0.6089081273893517,0.002868076,8.183876150512624,0.7952632107141583,1,1.0692487567462037,Top,106,159855525,1,0
0.3370670459977556,0.2756868107165514,0.2227566210175677,0.000757707,0.070830157,3.275189352529552,0.071565247,0.578185928,0.002628728,8.401997597964893,0.8264513459822543,2,1.1607483053419245,Top,107,107756847,1,2
0.3856621836074007,0.25560019527483946,0.20937702329747127,0.000898887,0.097603529,3.7078937732570587,0.06947996,0.5509963592123657,0.002915405,8.210734013282867,0.7562873931816126,1,1.077114179929624,Top,108,255634727,1,0
0.4065819748487134,0.29043198950913407,0.22951265767479037,0.000997259,0.085440906,3.352465831419044,0.068977353,0.4814964871546472,0.002282717,7.514155113161121,0.7529172740255095,2,1.119094455122285,Top,109,401940545,1,2
0.47407398336506484,0.24920617011966673,0.24490091613969947,0.000802501,0.09021149,3.494458098210352,0.074998233,0.5954000228983448,0.002485967,9.040238704162904,0.8633922961335209,1,1.2164266201986196,Top,110,69329459,1,0
0.3759059550799083,0.2683521581433047,0.21365452013470174,0.000878485,0.094267989,3.5370188588852574,0.072366986,0.7186021987209854,0.002837217,6.802492429751448,0.6417594073852589,3,1.2294429402708986,Top,111,222841613,1,0
0.39040375217389184,0.24413740187096053,0.20192843121449658,0.000775582,0.082636293,3.4296535296065866,0.078441869,0.599139518,0.00258167,8.489871730841694,0.6935448399255779,1,1.2628315577794127,Top,112,643916132,1,2
0.4183049061033583,0.2681033115083295,0.188564617,0.000900515,0.098067094,2.7905479968862474,0.073611718,0.5347698885275276,0.003026267,8.015612621950275,0.7858493254222763,2,1.2951036775790241,Top,113,99613115,1,2
0.36801768793037265,0.26945283450799296,0.21770073271941717,0.000743459,0.090661557,3.2755389938794948,0.078122356,0.5275351673297964,0.002201082,8.834707577800222,0.7871687508874916,3,1.2544047655748205,Top,114,119918543,1,2
0.4242060720046729,0.2999271805235463,0.26474831174117835,0.000715249,0.091347155,2.7352494709459734,0.067727747,0.5647408423403072,0.002708734,8.013569975,0.6745740773144826,1,1.144403245490597,Top,115,111701379,1,2
0.3686964665181532,0.2920096925518116,0.1925765985457047,0.000814669,0.087865273,3.6974623791105805,0.078932727,0.5136323772638395,0.002911109,7.967654457677365,0.6294247742352733,1,1.0381599288062349,Top,116,79811712,1,0
0.3748057323325071,0.2965627166230615,0.25066906218949636,0.000842641,0.096904749,3.6072077904995914,0.081857847,0.5623622047605438,0.002720912,8.23092213,0.8426650384908985,3,1.0764011866138155,Top,117,140138257,1,0
0.3865546362986453,0.30688992384392055,0.2578788369131166,0.000897158,0.090433584,3.7744249890996997,0.073004151,0.5785816864518415,0.002290265,8.146750097319613,0.8212301306164457,0,1.1329819262330856,Top,118,375359283,1,0
0.42092919884563973,0.31549983850092234,0.22321988533213383,0.000807534,0.088088205,3.305361661931339,0.072000901,0.4397296913553642,0.002320068,6.6560204774333425,0.7648848131156774,1,1.2293117986665207,Top,119,174498050,1,2
0.42884585974642686,0.2597340580111982,0.19386707893163435,0.000920107,0.085160417,3.407333860748961,0.088359914,0.6006494875348976,0.002718531,9.848785898431919,0.6125853670294908,1,1.0966646510333886,Top,120,103851153,1,2
0.38715031023212415,0.2510168339216577,0.22516885549128288,0.000718783,0.088360684,3.7849011382663975,0.069625694,0.5897271567902725,0.00238445,8.259296773308437,0.7127978669823934,1,1.1318214969083358,Top,121,123641401,1,0
0.41259826034182323,0.2851503510388725,0.21506586842717124,0.000773483,0.089852141,3.4374852066824966,0.067543685,0.6209497125336076,0.002679073,8.311271409,0.8539543016070834,0,1.1632049737548256,Top,122,171223916,1,0
0.3415885590613178,0.29801566776405936,0.19676557475481907,0.000818731,0.086706411,3.367618692,0.07153799,0.6207414470301958,0.003049772,8.339035574841118,0.6323831143939392,0,1.2177939729955887,Top,123,133383440,1,2
0.3693839494117595,0.29747682892701816,0.2539851974144002,0.000801702,0.090717731,4.089924123150016,0.079877875,0.7170357691968644,0.002747033,6.67048647,0.8066655906150272,2,1.173151834986265,Top,124,37954297,1,0
0.38303421099265356,0.3095928997566498,0.2306611945336757,0.000703589,0.093250466,3.763951248433324,0.075228567,0.603722905,0.002663705,7.936161045515405,0.7972680938334069,0,1.1665254847906859,Top,125,125932928,1,0
